"Gene" "control diet" "LIDPAD_48weeks"
"6051" "MIR106B" 4.8042086246255 4.8042086246255
"6052" "AP4M1" 6.56776300832837 6.30841677953576
"6053" "TAF6" 6.62172340710685 6.19270534247235
"6054" "CNPY4" 6.21670313159218 5.89081494298817
"6055" "MBLAC1" 5.15464567659484 5.86691446604807
"6056" "RNU4-25P" 4.8042086246255 4.8042086246255
"6057" "LAMTOR4" 7.49804613232572 7.17872075284383
"6058" "TRAPPC14" 6.49674375586089 6.52262232882177
"6059" "GAL3ST4" 4.8042086246255 4.8042086246255
"6060" "GPC2" 4.8042086246255 4.8042086246255
"6061" "STAG3" 4.8042086246255 4.8042086246255
"6062" "PVRIG" 5.35628674827745 5.46915356393888
"6063" "FAM20C" 8.28449223457661 8.43718526572971
"6064" "FOXL3" 5.15464567659484 4.8042086246255
"6065" "PDGFA" 6.25349087762958 6.74842797633885
"6066" "PRKAR1B" 5.29859812308619 5.61510760613109
"6067" "DNAAF5" 6.35706265707959 6.32400479322309
"6068" "SUN1" 7.63952324210191 7.29820773128263
"6069" "GET4" 7.09969554064045 6.96755226484016
"6070" "ADAP1" 4.8042086246255 6.21000357602032
"6071" "COX19" 7.47068724541958 7.57537293510771
"6072" "CYP2W1" 4.8042086246255 4.8042086246255
"6073" "C7orf50" 6.45201066228944 5.70795337303042
"6074" "MIR339" 5.05230885153046 4.8042086246255
"6075" "GPR146" 9.36671752180352 8.89359127131986
"6076" "GPER1" 5.15464567659484 5.1388808441977
"6077" "ZFAND2A" 6.67341125497523 7.1471109815755
"6078" "UNCX" 4.8042086246255 4.8042086246255
"6079" "MICALL2" 6.15906619709365 5.98072098369715
"6080" "INTS1" 7.8385425445299 7.92455240873688
"6081" "MAFK" 6.52565731753995 7.03886486467573
"6082" "TMEM184A" 6.8502017458972 6.8325041454167
"6083" "PSMG3" 6.03332500341745 5.84236529308121
"6084" "ELFN1" 4.8042086246255 5.1388808441977
"6085" "MAD1L1" 6.8502017458972 6.36952262463349
"6086" "NUDT1" 6.73513645494326 6.71539955594968
"6087" "MRM2" 6.0553842866584 6.00193775509656
"6088" "SNX8" 6.83915183773365 7.48491415324604
"6089" "EIF3B" 8.34129364761902 8.5699971432791
"6090" "CHST12" 5.29859812308619 5.46915356393888
"6091" "GRIFIN" 4.8042086246255 4.8042086246255
"6092" "LFNG" 5.61727536533934 6.42753588264095
"6093" "TTYH3" 6.6860029655619 6.88237195125245
"6094" "BRAT1" 6.93534542755914 6.93977498102358
"6095" "AMZ1" 5.15464567659484 6.12056386043788
"6096" "GNA12" 8.76520544412996 9.17260411194801
"6097" "CARD11" 5.23288184387008 6.06298629817486
"6098" "SDK1" 5.15464567659484 4.8042086246255
"6099" "RNU6-293P" 4.8042086246255 4.8042086246255
"6100" "FOXK1" 7.48443477733723 7.73508538251706
"6101" "AP5Z1" 6.69846858017227 6.90179049560285
"6102" "RADIL" 4.8042086246255 4.8042086246255
"6103" "PAPOLB" 4.8042086246255 4.8042086246255
"6104" "MMD2" 5.96403553011963 5.33161740733695
"6105" "WIPI2" 9.01972651224894 8.58433573442248
"6106" "SLC29A4" 4.8042086246255 4.8042086246255
"6107" "TNRC18" 7.89056103912323 8.42127890164692
"6108" "FBXL18" 6.67341125497523 6.75924758164228
"6109" "ACTB" 12.2807146547952 12.7738924610445
"6110" "FSCN1" 5.77917395300072 6.52262232882177
"6111" "RNF216" 7.62106224996351 7.72987289843861
"6112" "RBAK" 6.42121570946038 6.41330247027345
"6113" "SPDYE14" 4.8042086246255 5.1388808441977
"6114" "ZNF12" 6.97590888692416 6.68147624263592
"6115" "ZNF316" 6.6606905318198 6.72650582937424
"6116" "ZNF853" 4.8042086246255 4.8042086246255
"6117" "C7orf26" 6.6860029655619 6.73751467100124
"6118" "ZDHHC4" 7.08139066952723 6.93038259043658
"6119" "GRID2IP" 4.8042086246255 4.8042086246255
"6120" "KDELR2" 9.40253418347341 8.87508375743633
"6121" "DAGLB" 7.57700491185749 7.56364910148001
"6122" "RAC1" 8.80330322320992 8.75871544371617
"6123" "FAM220A" 6.40550809871165 6.39889265550973
"6124" "CYTH3" 6.72303266289107 7.02139651098641
"6125" "USP42" 6.71081090934053 6.42753588264095
"6126" "EIF2AK1" 8.12086361667358 7.86420062377096
"6127" "ANKRD61" 5.23288184387008 5.27645734958109
"6128" "AIMP2" 6.0553842866584 5.50872733688904
"6129" "PMS2" 5.91491360378652 6.26030645439137
"6130" "RSPH10B" 4.8042086246255 5.1388808441977
"6131" "CCZ1B" 7.9456386681012 7.86420062377096
"6132" "OCM2" 4.8042086246255 4.8042086246255
"6133" "LMTK2" 7.90579768269311 7.99544053096522
"6134" "BHLHA15" 5.29859812308619 5.4268835057254
"6135" "TECPR1" 6.99572773434071 7.27659539164245
"6136" "BRI3" 6.67341125497523 7.1471109815755
"6137" "BAIAP2L1" 7.34032156718926 7.6547712787874
"6138" "NPTX2" 4.8042086246255 4.8042086246255
"6139" "TMEM130" 4.8042086246255 5.27645734958109
"6140" "TRRAP" 8.97040015642533 9.35537154883249
"6141" "SMURF1" 7.51152410209687 7.47866687943444
"6142" "KPNA7" 4.8042086246255 4.8042086246255
"6143" "ARPC1B" 7.76789339908584 8.36249751534054
"6144" "PDAP1" 7.47757821153219 7.39475065692342
"6145" "BUD31" 7.18762456423408 7.08154997472596
"6146" "ATP5MF-PTCD1" 6.77076486413878 6.72650582937424
"6147" "CPSF4" 6.78242119535901 6.46922645093669
"6148" "ATP5MF" 9.17288029987411 8.84448952343317
"6149" "ZNF394" 6.27143297946125 5.76431126353416
"6150" "ZKSCAN5" 6.78242119535901 6.99475089967186
"6151" "ZNF655" 8.38515495501387 8.6808663387042
"6152" "ZSCAN25" 6.17862493441447 6.06298629817486
"6153" "RNF6" 8.0723390953069 8.06704397883718
"6154" "CDK8" 7.92087075334044 7.73508538251706
"6155" "WASF3" 4.8042086246255 5.21364100609105
"6156" "GPR12" 5.65244195583704 5.95902987350094
"6157" "USP12" 7.72257101458226 8.050520205291
"6158" "SNORD102" 4.8042086246255 4.8042086246255
"6159" "SNORA27" 4.8042086246255 4.8042086246255
"6160" "RASL11A" 5.35628674827745 4.8042086246255
"6161" "GTF3A" 5.4558750555965 5.27645734958109
"6162" "MTIF3" 6.80541746998685 6.73751467100124
"6163" "LNX2" 7.80637817819059 7.45338958613534
"6164" "POLR1D" 8.03135818497858 7.59277431976501
"6165" "GSX1" 4.8042086246255 4.8042086246255
"6166" "PDX1" 4.8042086246255 4.8042086246255
"6167" "CDX2" 4.8042086246255 4.8042086246255
"6168" "FLT3" 5.29859812308619 5.67822735473274
"6169" "PAN3" 8.17614316244674 8.55259848382422
"6170" "FLT1" 7.25403470078251 7.37463156556934
"6171" "POMP" 8.6945431061546 8.34909842595714
"6172" "SLC46A3" 7.65774176484087 7.33347951280689
"6173" "MTUS2" 5.77917395300072 5.73661589030419
"6174" "SLC7A1" 5.68605671051016 6.1751242713118
"6175" "UBL3" 8.48923556860064 8.62927484359632
"6176" "KATNAL1" 6.49674375586089 6.42753588264095
"6177" "USPL1" 7.45680065259028 7.44699680963135
"6178" "RN7SL591P" 4.8042086246255 5.04112230666939
"6179" "ALOX5AP" 5.15464567659484 5.38132291929405
"6180" "MEDAG" 4.8042086246255 5.4268835057254
"6181" "TEX26" 4.8042086246255 4.8042086246255
"6182" "HSPH1" 8.26111985704201 8.00834359383005
"6183" "B3GLCT" 5.50004280587026 6.24379426739577
"6184" "RXFP2" 4.8042086246255 4.8042086246255
"6185" "FRY" 5.93979290451336 6.27657537279415
"6186" "ZAR1L" 4.8042086246255 4.8042086246255
"6187" "BRCA2" 6.37343888004847 6.96755226484016
"6188" "RNU6-1023P" 4.8042086246255 4.8042086246255
"6189" "N4BP2L1" 7.48443477733723 7.44699680963135
"6190" "N4BP2L2" 8.99174810668595 8.67284312579921
"6191" "PDS5B" 8.22532313905404 8.07114487454611
"6192" "RNU6-917P" 5.05230885153046 5.1388808441977
"6193" "KL" 4.8042086246255 4.8042086246255
"6194" "STARD13" 8.29603568664969 7.81102263644447
"6195" "RFC3" 6.3064707974739 6.46922645093669
"6196" "SAMD9L" 7.91084003587315 9.20071125924857
"6197" "HEPACAM2" 4.8042086246255 5.38132291929405
"6198" "VPS50" 7.45680065259028 7.81102263644447
"6199" "CALCR" 4.8042086246255 4.8042086246255
"6200" "MIR489" 4.8042086246255 4.8042086246255
"6201" "TFPI2" 8.4992373224352 8.16232285327922
"6202" "GNGT1" 5.29859812308619 5.46915356393888
"6203" "GNG11" 6.25349087762958 6.44159788034067
"6204" "COL1A2" 7.30957656618722 9.30103794322061
"6205" "CASD1" 8.22532313905404 7.75574260644489
"6206" "SGCE" 6.11882819240081 5.95902987350094
"6207" "PEG10" 5.71829242314136 5.73661589030419
"6208" "PPP1R9A" 7.30957656618722 6.93977498102358
"6209" "PON1" 11.9000898313856 11.4191943721146
"6210" "PON3" 8.65339151553271 9.08079344907274
"6211" "PON2" 8.52230544460245 8.16232285327922
"6212" "ASB4" 5.4082548872665 5.46915356393888
"6213" "PDK4" 7.09969554064045 7.51573169893834
"6214" "DYNC1I1" 4.8042086246255 4.8042086246255
"6215" "SLC25A13" 10.1749378280379 9.93790830348088
"6216" "SEM1" 8.11216400893773 8.1115119607051
"6217" "DLX6" 4.8042086246255 4.8042086246255
"6218" "DLX5" 4.8042086246255 4.8042086246255
"6219" "SDHAF3" 6.67341125497523 6.44159788034067
"6220" "TAC1" 4.8042086246255 4.8042086246255
"6221" "ASNS" 6.13913978970051 5.46915356393888
"6222" "C1GALT1" 9.1934841355036 9.09883478442785
"6223" "COL28A1" 4.8042086246255 4.8042086246255
"6224" "MIOS" 7.06282934832773 7.10651572614867
"6225" "RPA3" 5.88935269877474 6.00193775509656
"6226" "UMAD1" 6.9557849299918 6.61071276400889
"6227" "GLCCI1" 5.4558750555965 5.38132291929405
"6228" "ICA1" 5.54138109093382 5.70795337303042
"6229" "NXPH1" 4.8042086246255 4.8042086246255
"6230" "NDUFA4" 10.0496661651722 9.8378020120314
"6231" "PHF14" 7.72257101458226 8.26236393856978
"6232" "THSD7A" 5.29859812308619 6.13906640048733
"6233" "TMEM106B" 10.7295626360759 11.0065577741352
"6234" "TMEM168" 8.12519342900972 8.36249751534054
"6235" "BMT2" 7.29393873598051 7.59852646979461
"6236" "GPR85" 4.8042086246255 5.27645734958109
"6237" "SMIM30" 6.49674375586089 6.54845204090315
"6238" "PPP1R3A" 4.8042086246255 5.38132291929405
"6239" "FOXP2" 6.37343888004847 6.93038259043658
"6240" "MDFIC" 7.59605862596028 8.23345104964945
"6241" "TFEC" 6.13913978970051 5.95902987350094
"6242" "CAV2" 6.03332500341745 6.49622375330798
"6243" "CAV1" 6.01076727900417 6.45549322183795
"6244" "MET" 9.96844006947129 9.66856189244656
"6245" "CAPZA2" 8.89181307409311 9.1820344181314
"6246" "WNT2" 5.83597722423755 5.61510760613109
"6247" "ASZ1" 4.8042086246255 5.38132291929405
"6248" "CFTR" 5.29859812308619 5.89081494298817
"6249" "CTTNBP2" 4.8042086246255 5.79112197536837
"6250" "LSM8" 6.37343888004847 6.41330247027345
"6251" "KCND2" 4.8042086246255 4.8042086246255
"6252" "TSPAN12" 10.0731670405913 9.53525235584454
"6253" "ING3" 6.6606905318198 6.52262232882177
"6254" "CPED1" 8.78438110176922 9.06863863967574
"6255" "WNT16" 4.8042086246255 4.8042086246255
"6256" "FAM3C" 7.88031058732984 7.97805048447924
"6257" "PTPRZ1" 5.29859812308619 5.1388808441977
"6258" "AASS" 10.793589659816 10.0986652206752
"6259" "FEZF1" 4.8042086246255 4.8042086246255
"6260" "CADPS2" 8.00806574863609 7.50348739900056
"6261" "RNF133" 4.8042086246255 4.8042086246255
"6262" "RNF148" 5.15464567659484 5.1388808441977
"6263" "TAS2R16" 4.8042086246255 4.8042086246255
"6264" "SLC13A1" 4.8042086246255 5.1388808441977
"6265" "IQUB" 4.8042086246255 5.46915356393888
"6266" "NDUFA5" 7.62724326869521 7.55774965654564
"6267" "ASB15" 4.8042086246255 4.8042086246255
"6268" "LMOD2" 4.8042086246255 5.1388808441977
"6269" "WASL" 8.52557063732943 8.8277409289726
"6270" "HYAL4" 5.4082548872665 5.1388808441977
"6271" "SPAM1" 5.29859812308619 4.8042086246255
"6272" "TMEM229A" 5.4082548872665 6.04304810839836
"6273" "GPR37" 4.8042086246255 4.8042086246255
"6274" "POT1" 6.53985659398804 6.79116172412239
"6275" "GRM8" 5.68605671051016 5.27645734958109
"6276" "MIR592" 4.8042086246255 4.8042086246255
"6277" "ZNF800" 7.23773689683486 7.25463193194411
"6278" "GCC1" 7.49804613232572 7.33347951280689
"6279" "ARF5" 8.4791631360519 8.14299557717218
"6280" "FSCN3" 4.8042086246255 4.8042086246255
"6281" "PAX4" 4.8042086246255 4.8042086246255
"6282" "SND1" 9.85549775491808 9.6180991749028
"6283" "LRRC4" 5.61727536533934 5.81711929088436
"6284" "MIR129-1" 4.8042086246255 4.8042086246255
"6285" "LEP" 4.8042086246255 4.8042086246255
"6286" "RBM28" 7.56415495270273 7.45338958613534
"6287" "PRRT4" 4.8042086246255 4.8042086246255
"6288" "IMPDH1" 5.4082548872665 5.86691446604807
"6289" "HILPDA" 5.4082548872665 5.70795337303042
"6290" "FAM71F2" 4.8042086246255 4.8042086246255
"6291" "FAM71F1" 4.8042086246255 4.8042086246255
"6292" "CALU" 9.59277932132081 9.52047351051204
"6293" "OPN1SW" 5.23288184387008 4.8042086246255
"6294" "CCDC136" 4.8042086246255 5.27645734958109
"6295" "FLNC" 4.8042086246255 5.33161740733695
"6296" "ATP6V1F" 7.48443477733723 7.50348739900056
"6297" "ATP6V1FNB" 4.8042086246255 4.8042086246255
"6298" "KCP" 6.2890893847959 6.04304810839836
"6299" "IRF5" 7.49804613232572 7.04751295411891
"6300" "TNPO3" 8.8272698222836 8.22245492486411
"6301" "TSPAN33" 6.96588568620388 5.61510760613109
"6302" "SMO" 6.67341125497523 6.63475454691091
"6303" "AHCYL2" 8.20094651550447 7.51573169893834
"6304" "STRIP2" 4.8042086246255 5.46915356393888
"6305" "RNU6-990P" 4.8042086246255 4.8042086246255
"6306" "NRF1" 7.15314490556371 7.03886486467573
"6307" "MIR96" 4.8042086246255 4.8042086246255
"6308" "MIR183" 4.8042086246255 4.8042086246255
"6309" "UBE2H" 8.94143258469507 8.78623093818596
"6310" "ZC3HC1" 6.46711048325492 6.36952262463349
"6311" "KLHDC10" 8.68290590808169 8.41807619234601
"6312" "TMEM209" 7.0440036936547 7.22477970491782
"6313" "SSMEM1" 4.8042086246255 5.1388808441977
"6314" "CPA2" 4.8042086246255 4.8042086246255
"6315" "CPA4" 4.8042086246255 4.8042086246255
"6316" "CPA5" 4.8042086246255 4.8042086246255
"6317" "CPA1" 4.8042086246255 4.8042086246255
"6318" "CEP41" 6.03332500341745 5.73661589030419
"6319" "MEST" 5.80804026478664 6.0227057014901
"6320" "MIR335" 4.8042086246255 4.8042086246255
"6321" "COPG2" 8.04971901662248 7.98241817278125
"6322" "TSGA13" 4.8042086246255 4.8042086246255
"6323" "KLF14" 4.8042086246255 4.8042086246255
"6324" "MIR29A" 5.15464567659484 4.8042086246255
"6325" "MIR29B1" 4.8042086246255 4.8042086246255
"6326" "MKLN1" 9.40783054706943 9.54258523146628
"6327" "PODXL" 6.97590888692416 6.36952262463349
"6328" "PLXNA4" 6.52565731753995 7.39475065692342
"6329" "CHCHD3" 9.02663666052706 8.60978776863757
"6330" "EXOC4" 8.12519342900972 8.56711205785751
"6331" "LRGUK" 4.8042086246255 5.1388808441977
"6332" "SLC35B4" 7.39250776370876 7.18650788714992
"6333" "AKR1B1" 6.46711048325492 7.03015965814087
"6334" "AKR1B10" 5.71829242314136 5.91410950199526
"6335" "BPGM" 6.56776300832837 6.70419389324188
"6336" "CALD1" 10.6357638125837 10.486778958243
"6337" "AGBL3" 6.13913978970051 6.27657537279415
"6338" "TMEM140" 6.37343888004847 6.62279248935077
"6339" "CYREN" 5.88935269877474 5.54603806016391
"6340" "WDR91" 7.40705851717135 7.17872075284383
"6341" "STRA8" 4.8042086246255 4.8042086246255
"6342" "CNOT4" 7.58338536356142 7.29104189688347
"6343" "NUP205" 7.75670011588833 7.71938906796667
"6344" "STMP1" 7.77899764969968 8.19646062958035
"6345" "SLC13A4" 5.29859812308619 5.38132291929405
"6346" "FAM180A" 5.15464567659484 6.57374037583509
"6347" "MTPN" 9.51477272726198 9.55569095049073
"6348" "CHRM2" 4.8042086246255 5.21364100609105
"6349" "MIR490" 4.8042086246255 4.8042086246255
"6350" "PTN" 4.8042086246255 5.27645734958109
"6351" "DGKI" 4.8042086246255 5.1388808441977
"6352" "CREB3L2" 7.80637817819059 7.74545224179281
"6353" "AKR1D1" 10.087525406872 9.43004492230486
"6354" "TRIM24" 7.0152513657479 7.41457756971817
"6355" "SVOPL" 4.8042086246255 5.1388808441977
"6356" "ATP6V0A4" 5.15464567659484 4.8042086246255
"6357" "TMEM213" 4.8042086246255 4.8042086246255
"6358" "KIAA1549" 6.27143297946125 6.42753588264095
"6359" "ZC3HAV1L" 4.8042086246255 5.6473240770109
"6360" "ZC3HAV1" 8.93654723062264 8.96094042929895
"6361" "TTC26" 4.8042086246255 5.70795337303042
"6362" "UBN2" 8.65934335928812 8.80835666375823
"6363" "FMC1" 6.9557849299918 6.70419389324188
"6364" "FMC1-LUC7L2" 9.76628771109458 9.98600531417019
"6365" "KLRG2" 4.8042086246255 5.04112230666939
"6366" "CLEC2L" 4.8042086246255 4.8042086246255
"6367" "HIPK2" 9.13503156350642 9.37522856674281
"6368" "TBXAS1" 6.11882819240081 7.08154997472596
"6369" "PARP12" 8.03597084841663 8.20393635175574
"6370" "KDM7A" 8.51246476887838 8.43084402722271
"6371" "RAB19" 4.8042086246255 5.27645734958109
"6372" "MKRN1" 7.12668834834614 7.52181325468084
"6373" "DENND2A" 6.11882819240081 6.7699752664855
"6374" "ADCK2" 6.46711048325492 6.39889265550973
"6375" "NDUFB2" 6.56776300832837 6.82229349640528
"6376" "BRAF" 8.38155106984464 8.2187705153969
"6377" "MRPS33" 7.40705851717135 7.28383792795157
"6378" "TMEM178B" 4.8042086246255 4.8042086246255
"6379" "AGK" 6.78242119535901 6.69288681889868
"6380" "DENND11" 7.25403470078251 7.15508377993179
"6381" "WEE2" 4.8042086246255 5.1388808441977
"6382" "SSBP1" 7.0440036936547 7.22477970491782
"6383" "TAS2R3" 4.8042086246255 4.8042086246255
"6384" "TAS2R4" 5.15464567659484 4.8042086246255
"6385" "PRSS37" 4.8042086246255 5.1388808441977
"6386" "OR9A1P" 4.8042086246255 4.8042086246255
"6387" "OR9A4" 4.8042086246255 4.8042086246255
"6388" "CLEC5A" 4.8042086246255 5.70795337303042
"6389" "TAS2R38" 4.8042086246255 4.8042086246255
"6390" "MGAM" 10.7260384505249 10.1779667080771
"6391" "MGAM2" 4.8042086246255 4.8042086246255
"6392" "PRSS58" 4.8042086246255 4.8042086246255
"6393" "TRBV2" 4.8042086246255 5.1388808441977
"6394" "TRBV3-1" 4.8042086246255 4.8042086246255
"6395" "TRBV4-2" 4.8042086246255 4.8042086246255
"6396" "TRBV13" 4.8042086246255 4.8042086246255
"6397" "TRBV10-1" 4.8042086246255 4.8042086246255
"6398" "TRBV11-1" 4.8042086246255 4.8042086246255
"6399" "TRBV12-3" 4.8042086246255 5.1388808441977
"6400" "TRBV15" 4.8042086246255 4.8042086246255
"6401" "TRBV19" 4.8042086246255 4.8042086246255
"6402" "TRBV20-1" 4.8042086246255 4.8042086246255
"6403" "TRBV23-1" 4.8042086246255 4.8042086246255
"6404" "TRBV28" 4.8042086246255 4.8042086246255
"6405" "TRBV29-1" 4.8042086246255 4.8042086246255
"6406" "PRSS3" 4.8042086246255 4.8042086246255
"6407" "TRBC1" 5.23288184387008 5.76431126353416
"6408" "TRBV30" 4.8042086246255 4.8042086246255
"6409" "EPHB6" 5.23288184387008 5.61510760613109
"6410" "TRPV6" 4.8042086246255 4.8042086246255
"6411" "TRPV5" 4.8042086246255 4.8042086246255
"6412" "LLCFC1" 4.8042086246255 4.8042086246255
"6413" "KEL" 4.8042086246255 4.8042086246255
"6414" "OR9A2" 4.8042086246255 4.8042086246255
"6415" "PIP" 4.8042086246255 4.8042086246255
"6416" "TAS2R39" 4.8042086246255 4.8042086246255
"6417" "TAS2R40" 4.8042086246255 4.8042086246255
"6418" "GSTK1" 8.73454322011017 8.26236393856978
"6419" "TMEM139" 4.8042086246255 5.1388808441977
"6420" "CASP2" 6.2890893847959 6.79116172412239
"6421" "CLCN1" 4.8042086246255 5.1388808441977
"6422" "FAM131B" 4.8042086246255 5.1388808441977
"6423" "ZYX" 7.40705851717135 7.96486550748169
"6424" "EPHA1" 7.687584722413 7.83059456856832
"6425" "TAS2R60" 4.8042086246255 4.8042086246255
"6426" "TAS2R41" 4.8042086246255 4.8042086246255
"6427" "TCAF2C" 5.58034414053573 5.46915356393888
"6428" "TCAF1" 6.56776300832837 6.44159788034067
"6429" "OR2F1" 4.8042086246255 4.8042086246255
"6430" "OR6B1" 4.8042086246255 4.8042086246255
"6431" "OR2A5" 4.8042086246255 4.8042086246255
"6432" "OR2A25" 4.8042086246255 4.8042086246255
"6433" "OR2A12" 4.8042086246255 4.8042086246255
"6434" "OR2A14" 4.8042086246255 4.8042086246255
"6435" "IGKV2-30" 4.8042086246255 4.8042086246255
"6436" "OR2A2" 4.8042086246255 4.8042086246255
"6437" "OR2A4" 4.8042086246255 4.8042086246255
"6438" "OR2A42" 4.8042086246255 4.8042086246255
"6439" "ARHGEF5" 8.1803073355458 8.48080064336623
"6440" "NOBOX" 4.8042086246255 4.8042086246255
"6441" "TPK1" 7.19610754208163 7.25463193194411
"6442" "CNTNAP2" 4.8042086246255 4.8042086246255
"6443" "CUL1" 9.09396704056333 9.0563799888394
"6444" "EZH2" 6.13913978970051 6.56116224815313
"6445" "RNY3" 5.83597722423755 6.64660151069218
"6446" "PDIA4" 10.7463598531058 10.3448241116754
"6447" "ZNF786" 5.15464567659484 5.33161740733695
"6448" "ZNF398" 6.94560529653696 7.23230501255024
"6449" "ZNF282" 6.2890893847959 6.61071276400889
"6450" "ZNF212" 6.23525166178056 6.42753588264095
"6451" "ZNF777" 6.64783776772302 6.57374037583509
"6452" "ZNF746" 7.13556564934394 7.33347951280689
"6453" "KRBA1" 7.30957656618722 7.50348739900056
"6454" "ZNF467" 6.72303266289107 7.13102103649651
"6455" "ATP6V0E2" 5.29859812308619 5.84236529308121
